index, date, isRise20Pct, isRise40Pct, refMax, refMin, v_scale
1169, 12/23/2016, 0, 0, 21592.0, 21489.0, 0.572222222222
1170, 12/28/2016, 0, 0, 21700.0, 21497.0, 1.12777777778
1171, 12/29/2016, 0, 0, 21744.0, 21556.0, 1.04444444444
1172, 12/30/2016, 0, 0, 22056.0, 21845.0, 1.17222222222
1173, 01/03/2017, 0, 0, 22188.0, 21886.0, 1.67777777778
1174, 01/04/2017, 0, 0, 22233.0, 22068.0, 0.916666666667
1175, 01/05/2017, 0, 0, 22494.0, 22241.0, 1.40555555556
1176, 01/06/2017, 1, 1, 22625.0, 22482.0, 0.794444444444
1177, 01/09/2017, 0, 0, 22637.0, 22493.0, 0.8
1178, 01/10/2017, 0, 0, 22729.0, 22559.0, 0.944444444444
1179, 01/11/2017, 0, 0, 22978.0, 22795.0, 1.01666666667
1180, 01/12/2017, 1, 0, 23012.0, 22802.0, 1.16666666667
1181, 01/13/2017, 1, 0, 22998.0, 22910.0, 0.488888888889
1182, 01/16/2017, 0, 0, 22912.0, 22685.0, 1.26111111111
1183, 01/17/2017, 0, 0, 22871.0, 22742.0, 0.716666666667
1184, 01/18/2017, 0, 0, 23187.0, 22897.0, 1.61111111111
1185, 01/19/2017, 1, 0, 23089.0, 22965.0, 0.688888888889
1186, 01/20/2017, 0, 0, 23016.0, 22879.0, 0.761111111111
1187, 01/23/2017, 0, 0, 23104.0, 22867.0, 1.31666666667
1188, 01/24/2017, 0, 0, 22998.0, 22931.0, 0.372222222222
1189, 01/25/2017, 1, 0, 23080.0, 22956.0, 0.688888888889
1190, 01/26/2017, 0, 0, 23372.0, 23167.0, 1.13888888889
1191, 02/01/2017, 1, 1, 23240.0, 23036.0, 1.13333333333
1192, 02/02/2017, 0, 0, 23404.0, 23055.0, 1.93888888889
1193, 02/03/2017, 0, 0, 23205.0, 22922.0, 1.57222222222
1194, 02/06/2017, 0, 0, 23269.0, 23095.0, 0.966666666667
1195, 02/07/2017, 0, 0, 23342.0, 23181.0, 0.894444444444
1196, 02/08/2017, 0, 0, 23473.0, 23112.0, 2.00555555556
1197, 02/09/2017, 0, 0, 23555.0, 23421.0, 0.744444444444
1198, 02/10/2017, 0, 0, 23666.0, 23548.0, 0.655555555556
1199, 02/13/2017, 0, 0, 23672.0, 23553.0, 0.661111111111
1200, 02/14/2017, 1, 1, 23675.0, 23576.0, 0.55
1201, 02/15/2017, 0, 0, 23998.0, 23720.0, 1.54444444444
1202, 02/16/2017, 0, 0, 24090.0, 23947.0, 0.794444444444
1203, 02/17/2017, 0, 0, 24078.0, 23932.0, 0.811111111111
1204, 02/20/2017, 0, 0, 24168.0, 23979.0, 1.05
1205, 02/21/2017, 0, 0, 24167.0, 23970.0, 1.09444444444
1206, 02/22/2017, 0, 0, 24122.0, 23982.0, 0.777777777778
1207, 02/23/2017, 0, 0, 24214.0, 24047.0, 0.927777777778
1208, 02/24/2017, 0, 0, 24138.0, 23985.0, 0.85
1209, 02/27/2017, 0, 0, 24057.0, 23865.0, 1.06666666667
1210, 02/28/2017, 0, 0, 24011.0, 23759.0, 1.4
1211, 03/01/2017, 1, 0, 23854.0, 23753.0, 0.561111111111
1212, 03/02/2017, 0, 0, 24087.0, 23814.0, 1.51666666667
1213, 03/03/2017, 0, 0, 23640.0, 23521.0, 0.661111111111
1214, 03/06/2017, 0, 0, 23688.0, 23576.0, 0.622222222222
1215, 03/07/2017, 0, 0, 23712.0, 23605.0, 0.594444444444
1216, 03/08/2017, 0, 0, 23796.0, 23552.0, 1.35555555556
1217, 03/09/2017, 0, 0, 23676.0, 23446.0, 1.27777777778
1218, 03/10/2017, 0, 0, 23590.0, 23433.0, 0.872222222222
1219, 03/13/2017, 0, 0, 23850.0, 23574.0, 1.53333333333
1220, 03/14/2017, 0, 0, 23905.0, 23758.0, 0.816666666667
1221, 03/15/2017, 0, 0, 23833.0, 23635.0, 1.1
1222, 03/16/2017, 1, 1, 24253.0, 23999.0, 1.41111111111
1223, 03/17/2017, 0, 0, 24411.0, 24276.0, 0.75
1224, 03/20/2017, 1, 0, 24506.0, 24316.0, 1.05555555556
1225, 03/21/2017, 0, 0, 24678.0, 24533.0, 0.805555555556
1226, 03/22/2017, 1, 0, 24395.0, 24240.0, 0.861111111111
